Gene	Ensembl
Gm37097	ENSMUSG00000103727
Peg12	ENSMUSG00000070526
Serpina4-ps1	ENSMUSG00000092075
Gm20930	ENSMUSG00000099993
Ifna13	ENSMUSG00000063376
Cfap44	ENSMUSG00000071550
Gm12159	ENSMUSG00000084773
Gm8111	ENSMUSG00000084394
Rpl9-ps8	ENSMUSG00000105045
Gm14631	ENSMUSG00000083821
Gm28939	ENSMUSG00000101607
Gm29600	ENSMUSG00000101419
Atp5l-ps1	ENSMUSG00000072460
Gm28983	ENSMUSG00000101418
Egln3	ENSMUSG00000035105
Gm6317	ENSMUSG00000098003
Gm28985	ENSMUSG00000099431
Gm38087	ENSMUSG00000103248
Gm12160	ENSMUSG00000087089
Ssmem1	ENSMUSG00000029784
Gm11290	ENSMUSG00000085827
Thsd1	ENSMUSG00000031480
Vmn2r-ps61	ENSMUSG00000108928
Lysmd1	ENSMUSG00000053769
Gm9445	ENSMUSG00000109204
Setx	ENSMUSG00000043535
Cdh10	ENSMUSG00000022321
Gm20810	ENSMUSG00000101837
Ocrl	ENSMUSG00000001173
Gm11291	ENSMUSG00000086508
Gm37312	ENSMUSG00000104099
Tnfaip8l2	ENSMUSG00000013707
Nectin4	ENSMUSG00000006411
Gm12161	ENSMUSG00000080981
Gm43216	ENSMUSG00000106158
Prl7a2	ENSMUSG00000046899
Gm20811	ENSMUSG00000100233
Ptpn12	ENSMUSG00000028771
Gm28993	ENSMUSG00000099379
1700108N11Rik	ENSMUSG00000084837
Gm11292	ENSMUSG00000043145
Rpl30-ps2	ENSMUSG00000090007
A26c2	ENSMUSG00000109344
Gm11700	ENSMUSG00000081450
Gm11701	ENSMUSG00000082313
Gm32111	ENSMUSG00000109289
Fthl17f	ENSMUSG00000072249
Rpl28-ps2	ENSMUSG00000102137
Gm37522	ENSMUSG00000103783
March7	ENSMUSG00000026977
Gm20888	ENSMUSG00000094616
Gm12162	ENSMUSG00000085476
Gm37906	ENSMUSG00000104315
Hist1h2ah	ENSMUSG00000069302
Map2k7	ENSMUSG00000109061
Ggt5	ENSMUSG00000006344
Gm13281	ENSMUSG00000081784
Sik3	ENSMUSG00000034135
Phf3	ENSMUSG00000048874
Gm28725	ENSMUSG00000100859
Ighv14-3	ENSMUSG00000095642
Gm29523	ENSMUSG00000100731
Agr2	ENSMUSG00000020581
Gm29524	ENSMUSG00000100074
Hmgn2l6	ENSMUSG00000085466
Prdx6-ps2	ENSMUSG00000083737
Psmb7-ps2	ENSMUSG00000081042
Gm29528	ENSMUSG00000099676
Rims1	ENSMUSG00000041670
Gm6787	ENSMUSG00000086404
Gm1045	ENSMUSG00000096035
Gm20777	ENSMUSG00000094813
Pet117	ENSMUSG00000098387
Ighv16-1	ENSMUSG00000076661
Csrp2bp	ENSMUSG00000027425
Atp4a	ENSMUSG00000005553
Hist1h2bk	ENSMUSG00000062727
Lama4	ENSMUSG00000019846
Gm15294	ENSMUSG00000081607
Klhl2	ENSMUSG00000031605
Gm28984	ENSMUSG00000099653
Fbxo30	ENSMUSG00000047648
Gm37871	ENSMUSG00000102176
Hist1h4i	ENSMUSG00000060639
Gm3671	ENSMUSG00000098232
Gm29306	ENSMUSG00000101534
Tacc1	ENSMUSG00000065954
Gm44011	ENSMUSG00000107629
1700110K17Rik	ENSMUSG00000087047
Gm28994	ENSMUSG00000100070
Gm7507	ENSMUSG00000098142
AF366264	ENSMUSG00000057116
Gm43097	ENSMUSG00000105175
Fpr1	ENSMUSG00000045551
Ube3b	ENSMUSG00000029577
Gm12869	ENSMUSG00000086041
Exoc6b	ENSMUSG00000033769
Gm29300	ENSMUSG00000101364
Gm12870	ENSMUSG00000082279
Fndc7	ENSMUSG00000045326
Ugt1a5	ENSMUSG00000089943
Gm16480	ENSMUSG00000081959
Aadat	ENSMUSG00000057228
Gramd1b	ENSMUSG00000040111
Gm28987	ENSMUSG00000100875
Fthl17-ps2	ENSMUSG00000083123
B230208B08Rik	ENSMUSG00000092492
Npn2	ENSMUSG00000060411
4930402K13Rik	ENSMUSG00000045797
Gm11243	ENSMUSG00000081890
Gm11252	ENSMUSG00000080780
Hist1h2ag	ENSMUSG00000069301
Cald1	ENSMUSG00000029761
Gm20795	ENSMUSG00000095452
Gm11245	ENSMUSG00000084090
Epn1	ENSMUSG00000035203
Agpat4	ENSMUSG00000023827
Gm11242	ENSMUSG00000083050
Serpina5	ENSMUSG00000041550
Hist1h2bj	ENSMUSG00000069300
Gm11876	ENSMUSG00000082672
CH25-501L8.2	ENSMUSG00000109854
Vmn1r158	ENSMUSG00000094700
Gm20407	ENSMUSG00000092182
CH25-501L8.4	ENSMUSG00000109879
A930018P22Rik	ENSMUSG00000032671
2310069B03Rik	ENSMUSG00000100291
Gm11191	ENSMUSG00000081924
Gm29318	ENSMUSG00000101416
Gm15373	ENSMUSG00000082837
Fpr3	ENSMUSG00000079700
Gm38349	ENSMUSG00000102355
Sowaha	ENSMUSG00000044352
Gm15369	ENSMUSG00000081602
Rfx3	ENSMUSG00000040929
Fpr2	ENSMUSG00000052270
Ugt1a6b	ENSMUSG00000090145
Itgae	ENSMUSG00000005947
Psd4	ENSMUSG00000026979
Gm28986	ENSMUSG00000100117
4930480K15Rik	ENSMUSG00000090160
Vmn1r-ps92	ENSMUSG00000083873
Zic3	ENSMUSG00000067860
Gm15114	ENSMUSG00000079395
Prss41	ENSMUSG00000024114
Vmn1r-ps93	ENSMUSG00000082869
Wnt5b	ENSMUSG00000030170
Gm29171	ENSMUSG00000101305
Gm16300	ENSMUSG00000089828
Mfsd9	ENSMUSG00000041945
Arhgap30	ENSMUSG00000048865
Tdgf1-ps2	ENSMUSG00000063911
Nrxn1	ENSMUSG00000024109
Rgs8	ENSMUSG00000042671
Ighv6-2	ENSMUSG00000104129
Rpl30-ps11	ENSMUSG00000081461
Gm28955	ENSMUSG00000099482
Gm8320	ENSMUSG00000096453
Csmd3	ENSMUSG00000022311
Gm11359	ENSMUSG00000083946
Gm28954	ENSMUSG00000099776
Gm15109	ENSMUSG00000072929
Grm3	ENSMUSG00000003974
Gm45059	ENSMUSG00000108536
Gm21285	ENSMUSG00000100834
Mrps11	ENSMUSG00000030611
Fbxl14	ENSMUSG00000030019
Gm15113	ENSMUSG00000084001
Gm37915	ENSMUSG00000103270
Gm15111	ENSMUSG00000081533
Gm42455	ENSMUSG00000106637
Gm20747	ENSMUSG00000094729
Zfp133-ps	ENSMUSG00000083674
Gm15107	ENSMUSG00000072930
Ugt1a8	ENSMUSG00000089675
Gm11285	ENSMUSG00000084072
G6pdx	ENSMUSG00000031400
Vmn1r188	ENSMUSG00000069299
Ugt1a7c	ENSMUSG00000090124
Mecomos	ENSMUSG00000085702
Prss32	ENSMUSG00000048992
Dzank1	ENSMUSG00000037259
Gm28129	ENSMUSG00000099650
Serpina3a	ENSMUSG00000041536
Prl7d1	ENSMUSG00000021348
Gm44012	ENSMUSG00000108012
Gm38362	ENSMUSG00000103870
Gm38197	ENSMUSG00000102460
Gm10258	ENSMUSG00000069074
Ttyh3	ENSMUSG00000036565
Gm38066	ENSMUSG00000104486
Fpr-rs4	ENSMUSG00000048062
Emilin1	ENSMUSG00000029163
Gm37652	ENSMUSG00000103738
Numbl	ENSMUSG00000063160
Vmn1r-ps94	ENSMUSG00000081334
Vmn2r-ps37	ENSMUSG00000092439
Gm28526	ENSMUSG00000100168
Gm3294	ENSMUSG00000092090
Gm37590	ENSMUSG00000104232
Gm15947	ENSMUSG00000089697
Mecom	ENSMUSG00000027684
Gm28127	ENSMUSG00000101560
K230010J24Rik	ENSMUSG00000102018
Flrt2	ENSMUSG00000047414
Mrpl46	ENSMUSG00000030612
Gm29250	ENSMUSG00000100332
Nrn1	ENSMUSG00000039114
Fthl17-ps3	ENSMUSG00000087021
Gm29251	ENSMUSG00000100678
Vmn2r124	ENSMUSG00000094396
Gm28596	ENSMUSG00000100797
Gm20832	ENSMUSG00000099645
Epb41l4aos	ENSMUSG00000087590
Vmn1r189	ENSMUSG00000099611
Slc25a19	ENSMUSG00000020744
Vmn1r-ps95	ENSMUSG00000081469
Gm28238	ENSMUSG00000100653
Aamdc	ENSMUSG00000035642
Gm12163	ENSMUSG00000083017
Eri1	ENSMUSG00000031527
5031434O11Rik	ENSMUSG00000097885
Gm12164	ENSMUSG00000081251
F630206G17Rik	ENSMUSG00000086686
Gm44641	ENSMUSG00000108378
Gm20441	ENSMUSG00000092360
Zfp503	ENSMUSG00000039081
Gm15567	ENSMUSG00000084974
Lancl3	ENSMUSG00000047344
Gm15570	ENSMUSG00000083622
Gm8165	ENSMUSG00000093968
Gm38200	ENSMUSG00000102466
Gm28433	ENSMUSG00000101421
Gstt3	ENSMUSG00000001665
Setd7	ENSMUSG00000037111
Igkv5-45	ENSMUSG00000094094
Adck4	ENSMUSG00000003762
Gm9672	ENSMUSG00000091990
Gm28128	ENSMUSG00000101954
Gm35212	ENSMUSG00000105348
Gm28431	ENSMUSG00000101706
Ifna16	ENSMUSG00000078355
Igkv12-44	ENSMUSG00000096422
Fbxo21	ENSMUSG00000032898
Ikbkg	ENSMUSG00000004221
Gm14862	ENSMUSG00000079694
Gm4035	ENSMUSG00000100760
Vmn1r-ps97	ENSMUSG00000083167
Eapp	ENSMUSG00000054302
4933416M07Rik	ENSMUSG00000097262
Vmn2r34	ENSMUSG00000070841
Rab11fip1	ENSMUSG00000031488
Igkv5-43	ENSMUSG00000094433
Gm28432	ENSMUSG00000101627
Vmn2r91	ENSMUSG00000091206
Gm20528	ENSMUSG00000092220
Fabp6	ENSMUSG00000020405
Ppih	ENSMUSG00000060288
Gm15374	ENSMUSG00000082513
Fitm1	ENSMUSG00000022215
Tspan13	ENSMUSG00000020577
Gm15372	ENSMUSG00000084195
Ccdc155	ENSMUSG00000038292
Vmn1r190-ps	ENSMUSG00000089973
Ugt1a6a	ENSMUSG00000054545
Spata31	ENSMUSG00000056223
Gm29459	ENSMUSG00000100932
Nmur2	ENSMUSG00000037393
Gm21853	ENSMUSG00000096538
Gm38032	ENSMUSG00000102441
Gm37546	ENSMUSG00000103169
Gm20886	ENSMUSG00000101852
Ddt	ENSMUSG00000001666
Gm37649	ENSMUSG00000102257
Gm11284	ENSMUSG00000083319
Gm29458	ENSMUSG00000099847
Bfsp2	ENSMUSG00000032556
C130012C08Rik	ENSMUSG00000103160
Gm28132	ENSMUSG00000099348
Dcaf11	ENSMUSG00000022214
Gm44672	ENSMUSG00000108720
Plpp5	ENSMUSG00000031570
Ugt1a1	ENSMUSG00000089960
Vmn1r-ps99	ENSMUSG00000083348
Gm12239	ENSMUSG00000086020
Hprt	ENSMUSG00000025630
Gm12705	ENSMUSG00000087395
Sec23ip	ENSMUSG00000055319
Gm42832	ENSMUSG00000106661
Gm29590	ENSMUSG00000100022
Npnt	ENSMUSG00000040998
Hadh	ENSMUSG00000027984
Gm29529	ENSMUSG00000100945
Gm21808	ENSMUSG00000099438
Serpina3b	ENSMUSG00000066364
Gm37149	ENSMUSG00000102924
Vmn2r92	ENSMUSG00000091350
B430319H21Rik	ENSMUSG00000085532
Dock7	ENSMUSG00000028556
Gm12285	ENSMUSG00000083052
En2	ENSMUSG00000039095
Gm12286	ENSMUSG00000081600
Gm38173	ENSMUSG00000102198
B130011K05Rik	ENSMUSG00000085113
Ifna2	ENSMUSG00000078354
Opcml	ENSMUSG00000062257
Gm12287	ENSMUSG00000082256
Vrk3	ENSMUSG00000002205
Tmem108	ENSMUSG00000042757
Vmn2r-ps38	ENSMUSG00000092173
Gm43610	ENSMUSG00000106160
Zap70	ENSMUSG00000026117
1700019M22Rik	ENSMUSG00000059695
Gm12288	ENSMUSG00000083142
Cyp4a30b	ENSMUSG00000084346
Ugt1a10	ENSMUSG00000090165
Gm8419	ENSMUSG00000100696
Vmn2r35	ENSMUSG00000096399
RP24-247M18.4	ENSMUSG00000109589
Gm27152	ENSMUSG00000099313
A430027C01Rik	ENSMUSG00000104432
RP24-247M18.5	ENSMUSG00000109719
Hmgb1-ps3	ENSMUSG00000081455
Mpzl2	ENSMUSG00000032092
Gm14649	ENSMUSG00000081837
Tstd1	ENSMUSG00000103711
1700029H14Rik	ENSMUSG00000031452
1700016H13Rik	ENSMUSG00000029320
Gm8420	ENSMUSG00000072324
Esco1	ENSMUSG00000024293
Prss47	ENSMUSG00000090658
D430041D05Rik	ENSMUSG00000068373
Gm15606	ENSMUSG00000087531
0610007P14Rik	ENSMUSG00000021252
Hs3st3b1	ENSMUSG00000070407
Agfg1	ENSMUSG00000026159
Vmn2r-ps40	ENSMUSG00000092433
Gm12838	ENSMUSG00000080142
Klhl15	ENSMUSG00000043929
Usf1	ENSMUSG00000026641
Gm8412	ENSMUSG00000092617
Polr3f	ENSMUSG00000027427
Gm28597	ENSMUSG00000100091
Gm28730	ENSMUSG00000101603
Gm15298	ENSMUSG00000086907
Gm16252	ENSMUSG00000085168
Tcf12	ENSMUSG00000032228
Gm28428	ENSMUSG00000100649
4932413F04Rik	ENSMUSG00000099616
Gm37938	ENSMUSG00000102727
Vmn2r36	ENSMUSG00000091651
Gm20827	ENSMUSG00000100196
5830418P13Rik	ENSMUSG00000086236
Gm44671	ENSMUSG00000108600
Gm15370	ENSMUSG00000081261
Klk6	ENSMUSG00000050063
Ugt1a9	ENSMUSG00000090175
Gm16793	ENSMUSG00000097357
Isoc2b	ENSMUSG00000052605
Mfhas1	ENSMUSG00000070056
Dsg1c	ENSMUSG00000034774
Ung	ENSMUSG00000029591
Ppp1r17	ENSMUSG00000002930
Gm18828	ENSMUSG00000097291
Gm7230	ENSMUSG00000092221
Igkv12-42	ENSMUSG00000105915
Zer1	ENSMUSG00000039686
Gm3978	ENSMUSG00000090968
Tbx22	ENSMUSG00000031241
Phpt1	ENSMUSG00000036504
Hnf1b	ENSMUSG00000020679
Gm45196	ENSMUSG00000108328
Gm15028	ENSMUSG00000082393
Ugt1a2	ENSMUSG00000090171
Gm15029	ENSMUSG00000080757
Syn1	ENSMUSG00000037217
Mfsd14b	ENSMUSG00000038212
Gm44931	ENSMUSG00000108643
Ifnab	ENSMUSG00000100079
Gm15880	ENSMUSG00000084821
Gm28427	ENSMUSG00000099628
Gm13882	ENSMUSG00000081721
Gm13273	ENSMUSG00000081893
Klk1b19-ps	ENSMUSG00000108440
Gm13883	ENSMUSG00000087473
Gm13282	ENSMUSG00000084192
Gm21906	ENSMUSG00000100507
Gm6368	ENSMUSG00000080775
Crtc3	ENSMUSG00000030527
Mamdc4	ENSMUSG00000026941
Gm5762	ENSMUSG00000082291
1700001L05Rik	ENSMUSG00000075511
Klhl9	ENSMUSG00000070923
Gm6373	ENSMUSG00000083026
1700012L04Rik	ENSMUSG00000100200
Meox1	ENSMUSG00000001493
Gm13274	ENSMUSG00000086074
Atp6ap2	ENSMUSG00000031007
Xk	ENSMUSG00000015342
Gm26866	ENSMUSG00000097642
Rbbp9	ENSMUSG00000027428
Stil	ENSMUSG00000028718
Gm43997	ENSMUSG00000107716
Dmrta2os	ENSMUSG00000085256
Gm15371	ENSMUSG00000082677
Gm11551	ENSMUSG00000085594
Gm15376	ENSMUSG00000083277
Gsg2	ENSMUSG00000050107
Hif1an	ENSMUSG00000036450
Rpl27-ps2	ENSMUSG00000082171
Gm15368	ENSMUSG00000081488
Gm15929	ENSMUSG00000086032
Gm28426	ENSMUSG00000099897
Gm11702	ENSMUSG00000084277
Dnajb3	ENSMUSG00000081984
Leng1	ENSMUSG00000078813
4930417O22Rik	ENSMUSG00000071818
Grb2	ENSMUSG00000059923
Gm20438	ENSMUSG00000092619
5530400K19Rik	ENSMUSG00000102404
Gm18200	ENSMUSG00000092294
Cd200r1	ENSMUSG00000022667
Gm8178	ENSMUSG00000096354
C230024C17Rik	ENSMUSG00000100334
Cnot3	ENSMUSG00000035632
Gm13145	ENSMUSG00000078497
Col23a1	ENSMUSG00000063564
Akna	ENSMUSG00000039158
Lrrc72	ENSMUSG00000020545
Gm13473	ENSMUSG00000083776
C430049B03Rik	ENSMUSG00000087365
Olfml2a	ENSMUSG00000046618
Sost	ENSMUSG00000001494
Tbl1xr1	ENSMUSG00000027630
Il6	ENSMUSG00000025746
G430095P16Rik	ENSMUSG00000074203
Timp1	ENSMUSG00000001131
Gm16510	ENSMUSG00000086699
Gm13271	ENSMUSG00000094618
Gm9169	ENSMUSG00000098198
Mgl2	ENSMUSG00000040950
Gm5565	ENSMUSG00000104752
Nfix	ENSMUSG00000001911
Igkv12-41	ENSMUSG00000095007
Gm13161	ENSMUSG00000082248
Gm13286	ENSMUSG00000081501
Mmp15	ENSMUSG00000031790
Gm6309	ENSMUSG00000096798
Gm28513	ENSMUSG00000099568
Gm4073	ENSMUSG00000094736
Rgs16	ENSMUSG00000026475
Vmn2r-ps19	ENSMUSG00000093975
Gm13283	ENSMUSG00000100505
Gm28425	ENSMUSG00000099785
Gm13152	ENSMUSG00000078496
Gm12149	ENSMUSG00000082614
Gm6829	ENSMUSG00000083670
Zfp473	ENSMUSG00000048012
Gm12152	ENSMUSG00000083662
Dkkl1	ENSMUSG00000030792
Araf	ENSMUSG00000001127
Sec23b	ENSMUSG00000027429
1700001J03Rik	ENSMUSG00000095040
Dmrta2	ENSMUSG00000047143
Gm9320	ENSMUSG00000100865
Gm26510	ENSMUSG00000097154
Cox10	ENSMUSG00000042148
Gm38029	ENSMUSG00000103992
Spata7	ENSMUSG00000021007
Prss21	ENSMUSG00000024116
Gm28727	ENSMUSG00000093514
Ptch2	ENSMUSG00000028681
Egfem1	ENSMUSG00000063600
Gm17208	ENSMUSG00000091216
Gm5912	ENSMUSG00000081436
Gm5138	ENSMUSG00000079501
Gm7761	ENSMUSG00000101468
Pwwp2a	ENSMUSG00000044950
Gm43782	ENSMUSG00000106708
Gm7324	ENSMUSG00000049235
Gm43920	ENSMUSG00000107534
Gm15951	ENSMUSG00000081301
Gm44750	ENSMUSG00000108750
Vmn2r-ps20	ENSMUSG00000096440
Gm29506	ENSMUSG00000101227
Gm40	ENSMUSG00000082497
4933415F23Rik	ENSMUSG00000073730
Rusc1	ENSMUSG00000041263
Aknaos	ENSMUSG00000086953
Hnrnpk	ENSMUSG00000021546
Gm4853	ENSMUSG00000081473
9630013K17Rik	ENSMUSG00000086359
Gm14863	ENSMUSG00000083608
Gm12289	ENSMUSG00000084884
Gm13284	ENSMUSG00000082789
Gm6420	ENSMUSG00000102766
Npm3-ps1	ENSMUSG00000081669
1700006E09Rik	ENSMUSG00000010841
Gm18492	ENSMUSG00000106268
Gm5306	ENSMUSG00000107984
Gm11703	ENSMUSG00000083394
Gm21729	ENSMUSG00000094071
Klk5	ENSMUSG00000074155
Tmc4	ENSMUSG00000019734
Gm44645	ENSMUSG00000108601
Gm13290	ENSMUSG00000094271
Gm11704	ENSMUSG00000084130
Rab23	ENSMUSG00000004768
Gm13289	ENSMUSG00000096582
Gm14501	ENSMUSG00000100448
Gm44707	ENSMUSG00000108781
Gm4768	ENSMUSG00000108540
Gm13272	ENSMUSG00000096591
Gm45173	ENSMUSG00000108527
Akap10	ENSMUSG00000047804
4930534D22Rik	ENSMUSG00000097761
Krba1	ENSMUSG00000042810
Gm14547	ENSMUSG00000086834
Cyp2u1	ENSMUSG00000027983
Gm13861	ENSMUSG00000085382
Gm16499	ENSMUSG00000108255
Tril	ENSMUSG00000043496
Gm43938	ENSMUSG00000108175
Scube3	ENSMUSG00000038677
Dusp3	ENSMUSG00000003518
Gm15932	ENSMUSG00000086341
Gm27028	ENSMUSG00000097970
Cpa2	ENSMUSG00000071553
Gm29107	ENSMUSG00000100775
Gm11897	ENSMUSG00000081786
Ighv9-1	ENSMUSG00000096805
Gm20954	ENSMUSG00000101226
RP23-397L11.3	ENSMUSG00000109735
Boc	ENSMUSG00000022687
Prkcdbp	ENSMUSG00000037060
Gm13091	ENSMUSG00000085213
Ttc1	ENSMUSG00000041278
Six5	ENSMUSG00000040841
Gm20491	ENSMUSG00000092549
Gm19815	ENSMUSG00000093716
Rere	ENSMUSG00000039852
Ogfrl1	ENSMUSG00000026158
Gm3675	ENSMUSG00000090482
Gm7833	ENSMUSG00000097943
Gm37965	ENSMUSG00000102579
Ighv12-1	ENSMUSG00000103918
RP24-348E18.2	ENSMUSG00000110335
2310014F06Rik	ENSMUSG00000085945
Gm44100	ENSMUSG00000107940
Ighv9-2	ENSMUSG00000094102
Igkv5-40-1	ENSMUSG00000104533
RP24-348E18.1	ENSMUSG00000109714
4930511E03Rik	ENSMUSG00000108187
Igkv12-40	ENSMUSG00000105955
Lep	ENSMUSG00000059201
Dbp	ENSMUSG00000059824
4430402I18Rik	ENSMUSG00000064202
Igkv5-39	ENSMUSG00000076569
Tead1	ENSMUSG00000055320
Gm4969	ENSMUSG00000085601
Gm43220	ENSMUSG00000105451
Scrib	ENSMUSG00000022568
Gm43342	ENSMUSG00000106745
Gm12240	ENSMUSG00000084169
Rpl9-ps3	ENSMUSG00000085718
2810047C21Rik1	ENSMUSG00000092574
Adra1b	ENSMUSG00000050541
4930413E15Rik	ENSMUSG00000107144
Gm20659	ENSMUSG00000093467
Ptpn3	ENSMUSG00000038764
Igkv12-38	ENSMUSG00000076570
Ighv12-2	ENSMUSG00000102515
Gm12833	ENSMUSG00000086724
Gm12241	ENSMUSG00000081749
Gm43784	ENSMUSG00000107371
RP24-198O18.1	ENSMUSG00000109930
Kbtbd8os	ENSMUSG00000085413
Igkv5-37	ENSMUSG00000076571
Rpl18	ENSMUSG00000059070
Kbtbd8	ENSMUSG00000030031
Ighv9-3	ENSMUSG00000096459
Vmn1r4	ENSMUSG00000071893
Gm5507	ENSMUSG00000069376
Olfr465-ps1	ENSMUSG00000108426
Igkv18-36	ENSMUSG00000076572
Gm44049	ENSMUSG00000108021
Gm34073	ENSMUSG00000104521
1700081H04Rik	ENSMUSG00000100573
Gm43116	ENSMUSG00000104754
Igkv1-35	ENSMUSG00000076573
Gm37828	ENSMUSG00000104455
Sgms2	ENSMUSG00000050931
Gm7538	ENSMUSG00000107334
Gm43586	ENSMUSG00000106226
Isg20l2	ENSMUSG00000048039
Sh3glb1	ENSMUSG00000037062
1700039E22Rik	ENSMUSG00000092369
Igkv8-34	ENSMUSG00000104769
Pax2	ENSMUSG00000004231
Igkv7-33	ENSMUSG00000076575
Gm14647	ENSMUSG00000084044
Ing4	ENSMUSG00000030330
Mfap3l	ENSMUSG00000031647
Cnpy1	ENSMUSG00000044681
Hipk3	ENSMUSG00000027177
Cyp4a14	ENSMUSG00000028715
Igkv6-32	ENSMUSG00000076576
Trit1	ENSMUSG00000028653
Gm44141	ENSMUSG00000108180
Rrnad1	ENSMUSG00000004896
Chdh	ENSMUSG00000015970
Gm16506	ENSMUSG00000091718
Gm12153	ENSMUSG00000087172
Gm561	ENSMUSG00000074754
Gm13092	ENSMUSG00000085787
Cyp4f16	ENSMUSG00000048440
Igkv8-31	ENSMUSG00000105781
Rpl31-ps7	ENSMUSG00000097255
Gm4259	ENSMUSG00000108785
Gm12154	ENSMUSG00000086738
Gm6526	ENSMUSG00000091698
Gm12155	ENSMUSG00000082790
Arrdc3	ENSMUSG00000074794
Sars2	ENSMUSG00000070699
Gm9587	ENSMUSG00000091911
Gm37337	ENSMUSG00000103555
Smpd1	ENSMUSG00000037049
Gm8180	ENSMUSG00000091584
Ppip5k1	ENSMUSG00000033526
Gucy2f	ENSMUSG00000042282
Gm26959	ENSMUSG00000098119
Gm20395	ENSMUSG00000092469
Gm44558	ENSMUSG00000108387
Slmap	ENSMUSG00000021870
Plpp4	ENSMUSG00000070366
Pdia4	ENSMUSG00000025823
Gm11743	ENSMUSG00000084306
Ifnz	ENSMUSG00000096854
Vmn1r5	ENSMUSG00000090346
Dtd1	ENSMUSG00000027430
Gm12536	ENSMUSG00000085654
Gm29252	ENSMUSG00000101547
Gm13276	ENSMUSG00000099545
Vmn1r6	ENSMUSG00000058923
Srgn	ENSMUSG00000020077
Gm6312	ENSMUSG00000107401
Mpzl3	ENSMUSG00000070305
Gm29248	ENSMUSG00000100401
Sphk2	ENSMUSG00000057342
Gm45145	ENSMUSG00000109076
Gm31314	ENSMUSG00000106938
Gm13277	ENSMUSG00000100234
Fbxo46	ENSMUSG00000050428
Gm13278	ENSMUSG00000101163
Vmn1r7	ENSMUSG00000093696
Prl7c1	ENSMUSG00000060738
Gm13275	ENSMUSG00000099518
Qpctl	ENSMUSG00000030407
Gria1	ENSMUSG00000020524
Gm44741	ENSMUSG00000109057
Il12b	ENSMUSG00000004296
Gm44591	ENSMUSG00000108713
4933402D24Rik	ENSMUSG00000025961
Gm12001	ENSMUSG00000083527
F730035M05Rik	ENSMUSG00000085298
Chrna7	ENSMUSG00000030525
1110060G06Rik	ENSMUSG00000105036
Gm15861	ENSMUSG00000082777
Otud6a	ENSMUSG00000051582
Gm6584	ENSMUSG00000084204
Arih2	ENSMUSG00000064145
Pygl	ENSMUSG00000021069
Gm13751	ENSMUSG00000080817
Awat2	ENSMUSG00000031220
Stat4	ENSMUSG00000062939
Scp2d1	ENSMUSG00000027431
Gm13754	ENSMUSG00000082373
Prpf38b	ENSMUSG00000027881
Zfp384	ENSMUSG00000038346
1700023H06Rik	ENSMUSG00000089827
Gm11746	ENSMUSG00000082858
Plpp6	ENSMUSG00000040105
Gm14645	ENSMUSG00000084305
Ang-ps2	ENSMUSG00000093889
Klk4	ENSMUSG00000006948
Gm5842	ENSMUSG00000103293
Dtymk	ENSMUSG00000026281
Ear1	ENSMUSG00000072601
Slc1a1	ENSMUSG00000024935
Vmn1r191	ENSMUSG00000095916
Ear-ps12	ENSMUSG00000089654
Mrpl24	ENSMUSG00000019710
Serpina3c	ENSMUSG00000066361
Gm37410	ENSMUSG00000103494
Ear-ps9	ENSMUSG00000072600
Gm6586	ENSMUSG00000091487
Ighv7-3	ENSMUSG00000076652
4930554H23Rik	ENSMUSG00000097682
Gm43738	ENSMUSG00000105204
Vmn1r192	ENSMUSG00000099787
Ighv15-1	ENSMUSG00000103121
Gm28130	ENSMUSG00000099380
4930589L23Rik	ENSMUSG00000068957
Smoc1	ENSMUSG00000021136
Gm37024	ENSMUSG00000104079
Fdps	ENSMUSG00000059743
Wdr75	ENSMUSG00000025995
Ighv14-4	ENSMUSG00000076666
Rad50	ENSMUSG00000020380
Gm35067	ENSMUSG00000103564
Champ1	ENSMUSG00000047710
Gm14092	ENSMUSG00000074753
Gm37838	ENSMUSG00000103537
Gm13573	ENSMUSG00000080198
Gm6590	ENSMUSG00000107492
Gm10548	ENSMUSG00000073607
Ing1	ENSMUSG00000045969
Gm11759	ENSMUSG00000084178
Cd302	ENSMUSG00000060703
Gm38706	ENSMUSG00000098212
Clint1	ENSMUSG00000006169
Gm16537	ENSMUSG00000089671
Gm27013	ENSMUSG00000098025
Ighv3-3	ENSMUSG00000094029
Slc24a3	ENSMUSG00000063873
Gm44526	ENSMUSG00000107787
Gpd1	ENSMUSG00000023019
Apc	ENSMUSG00000005871
Gm8816	ENSMUSG00000098115
Fam149a	ENSMUSG00000070044
RP23-185B22.1	ENSMUSG00000109992
Gm26996	ENSMUSG00000107519
Gm29301	ENSMUSG00000101422
Gm26914	ENSMUSG00000098084
Olfr466	ENSMUSG00000049806
Ighv7-4	ENSMUSG00000076668
Tspan17	ENSMUSG00000025875
Gm27047	ENSMUSG00000098214
Flii	ENSMUSG00000002812
Acacb	ENSMUSG00000042010
RP23-185B22.2	ENSMUSG00000109988
9230114J08Rik	ENSMUSG00000105385
RP23-185B22.3	ENSMUSG00000109797
Plac1	ENSMUSG00000061082
Cd160	ENSMUSG00000038304
Trnau1ap	ENSMUSG00000028898
4933408B17Rik	ENSMUSG00000049357
Gm5822	ENSMUSG00000089993
Gm8756	ENSMUSG00000098238
Slc45a1	ENSMUSG00000039838
Lncenc1	ENSMUSG00000078952
