Gene	Ensembl
RP11-146N18.1	ENSG00000267134
COMP	ENSG00000105664
RP11-528I4.2	ENSG00000272969
ABCB10P1	ENSG00000280461
AC005562.1	ENSG00000214719
AC003958.2	ENSG00000234859
MICF	ENSG00000278443
RP11-323J4.1	ENSG00000214559
RP11-428O18.6	ENSG00000275294
OR11A1	ENSG00000204694
SMIM4	ENSG00000168273
XXbac-BPG13B8.11	ENSG00000277881
RP11-293D9.2	ENSG00000253793
RP11-797A18.3	ENSG00000259652
RP11-21I4.2	ENSG00000253725
RP11-420B22.1	ENSG00000253335
CTD-2034I21.2	ENSG00000263082
GALC	ENSG00000054983
GPAM	ENSG00000119927
BANK1	ENSG00000153064
FABP5P13	ENSG00000280935
EHMT2	ENSG00000232045
RP11-732A19.5	ENSG00000255390
C1orf174	ENSG00000198912
C11orf42	ENSG00000180878
AF131215.8	ENSG00000270076
SNAI1	ENSG00000124216
RAPGEF4	ENSG00000091428
RP11-16E23.3	ENSG00000261544
HLA-DQB3	ENSG00000228684
SLC4A8	ENSG00000050438
MIR3142HG	ENSG00000253522
RARRES2P7	ENSG00000260812
MTMR7	ENSG00000003987
SOGA1	ENSG00000149639
BABAM1	ENSG00000105393
KIR3DL2	ENSG00000277982
RP11-841O20.2	ENSG00000258757
RRP1B	ENSG00000160208
KLF6	ENSG00000067082
ZFAND6	ENSG00000086666
LYPD1	ENSG00000150551
RAB5B	ENSG00000111540
FRG2IP	ENSG00000260598
ATP6V1G1P2	ENSG00000253502
N4BP1	ENSG00000102921
TDGF1	ENSG00000241186
GAL3ST2	ENSG00000276126
NNAT	ENSG00000053438
CTC-343N3.1	ENSG00000282438
RP11-506K6.4	ENSG00000272320
DHX36	ENSG00000174953
ZNF444P1	ENSG00000259738
ADI1	ENSG00000280830
RP11-30K9.1	ENSG00000242747
CTD-2235C13.2	ENSG00000247372
KIR3DL2	ENSG00000277181
RP11-473O4.1	ENSG00000243402
RPL34P33	ENSG00000241282
RP11-566K19.11	ENSG00000274835
RPS27P16	ENSG00000225907
ZNF776	ENSG00000152443
RP11-354I10.1	ENSG00000225775
AP000351.13	ENSG00000235689
AC000374.1	ENSG00000227249
AC098784.1	ENSG00000277456
WNT5B	ENSG00000111186
PHF1	ENSG00000112511
MYHAS	ENSG00000272975
VMP1	ENSG00000062716
BEGAIN	ENSG00000183092
ZMYM3	ENSG00000147130
RP11-181D18.4	ENSG00000254273
PTCD2P1	ENSG00000258456
RP11-493G17.4	ENSG00000258510
PM20D1	ENSG00000162877
LLNLR-245B6.1	ENSG00000283103
RP1-122O8.7	ENSG00000228124
RP11-406H4.1	ENSG00000258039
DPCD	ENSG00000166171
RP11-480G7.2	ENSG00000260782
MTATP6P24	ENSG00000262381
HNRNPA1P65	ENSG00000248444
PPP1R11	ENSG00000237403
OR5B3	ENSG00000172769
RP11-625L16.1	ENSG00000255745
CISD2	ENSG00000145354
CYP51A1-AS1	ENSG00000188693
RP11-123K3.4	ENSG00000258830
AC007318.5	ENSG00000172974
S100A14	ENSG00000189334
HECTD1	ENSG00000092148
SCN11A	ENSG00000168356
RPS20P15	ENSG00000227523
SDF4	ENSG00000078808
MFSD1P1	ENSG00000261868
RP11-238K6.2	ENSG00000254361
RP11-336A10.5	ENSG00000231483
MED6P1	ENSG00000227905
HLA-DQA2	ENSG00000231823
RP11-355I22.8	ENSG00000270852
SEPT4	ENSG00000108387
RP11-130F10.1	ENSG00000250131
RP11-820K3.3	ENSG00000203437
KRT18P51	ENSG00000250504
RP11-160A9.3	ENSG00000262803
APOM	ENSG00000226215
RP5-966M1.5	ENSG00000270941
CTD-2245F17.9	ENSG00000269758
PRMT5	ENSG00000100462
RP11-771K4.3	ENSG00000275769
AC003092.2	ENSG00000236938
AC098795.1	ENSG00000279405
HEXIM1	ENSG00000186834
OR5B15P	ENSG00000273408
RP11-64I5.1	ENSG00000280451
RP11-84A19.4	ENSG00000269967
RP11-666A20.4	ENSG00000248787
ENPP7P4	ENSG00000241278
RP11-490O24.2	ENSG00000223470
CTC-394G3.1	ENSG00000249950
SLC25A15P1	ENSG00000227629
LILRP1	ENSG00000277240
RP11-883G14.3	ENSG00000260605
CEP97	ENSG00000182504
RP11-285G1.9	ENSG00000223462
RP11-797A18.5	ENSG00000278991
LINC00838	ENSG00000261683
RP11-490D19.11	ENSG00000270982
CYP24A1	ENSG00000019186
CYC1	ENSG00000179091
Z95114.7	ENSG00000237129
ALDH7A1P1	ENSG00000251400
GBGT1	ENSG00000148288
VPS26B	ENSG00000151502
RP11-379C10.4	ENSG00000230536
RP11-348H3.2	ENSG00000236905
RP5-892K4.1	ENSG00000271806
ST13P21	ENSG00000227832
RP11-133L19.1	ENSG00000259620
RP11-775B15.3	ENSG00000254037
RP11-575H3.1	ENSG00000261600
CH17-132F21.5	ENSG00000281904
RP11-506K19.1	ENSG00000258680
RP11-182L7.1	ENSG00000259734
bP-21201H5.1	ENSG00000270533
MRPL28	ENSG00000086504
IFNGR2	ENSG00000159128
MTND1P5	ENSG00000253795
RP11-20B24.3	ENSG00000264138
RP11-732A19.6	ENSG00000255410
ALOX12B	ENSG00000179477
SNX18P14	ENSG00000235571
ZNF142	ENSG00000115568
IGHD3-9	ENSG00000211924
PDXK	ENSG00000160209
DAQB-331I12.5	ENSG00000232266
CAB39L	ENSG00000102547
RP11-356C4.5	ENSG00000261172
VN1R2	ENSG00000196131
MSH5	ENSG00000235222
AC073464.7	ENSG00000232502
RP11-110F24.1	ENSG00000270976
WSB1	ENSG00000109046
RP11-293B20.2	ENSG00000259882
AC068580.6	ENSG00000235027
RP11-215A19.2	ENSG00000272297
HLA-V	ENSG00000206507
RP11-1134I14.8	ENSG00000255366
TRIM10	ENSG00000237703
CNPPD1	ENSG00000115649
YBX1P7	ENSG00000232349
RBMS1P1	ENSG00000225422
HAUS5	ENSG00000249115
CTD-2311A18.1	ENSG00000253646
RP11-320N21.2	ENSG00000254248
RP11-677I18.4	ENSG00000254580
RPS12P20	ENSG00000244134
OR2AD1P	ENSG00000227626
RP11-138J23.1	ENSG00000251026
CHMP5	ENSG00000086065
OR6C64P	ENSG00000234670
OR6C2	ENSG00000179695
PYGL	ENSG00000100504
PCNXL2	ENSG00000135749
GPRIN2	ENSG00000204175
ZDHHC23	ENSG00000184307
RP11-194N12.2	ENSG00000267222
AQP7	ENSG00000165269
LINC01566	ENSG00000259841
PLAC9	ENSG00000189129
AKR1D1	ENSG00000122787
RNU12	ENSG00000270022
PARVA	ENSG00000197702
AC007317.1	ENSG00000233128
RP11-73G16.1	ENSG00000251249
RP11-295K3.1	ENSG00000250644
AKR1C4	ENSG00000198610
TRBV23OR9-2	ENSG00000229063
STK19B	ENSG00000250535
FRG2GP	ENSG00000260291
PCED1B	ENSG00000179715
ANGPTL4	ENSG00000167772
FAM177B	ENSG00000197520
PICK1	ENSG00000100151
PLEKHA4	ENSG00000105559
STON1-GTF2A1L	ENSG00000068781
PWRN1	ENSG00000259905
HID1-AS1	ENSG00000263586
RP4-803A2.1	ENSG00000217644
FOXN4	ENSG00000139445
AC083843.2	ENSG00000254028
MIR4435-2HG	ENSG00000172965
PUS1	ENSG00000177192
HINT2P1	ENSG00000230398
SYNJ2BP-COX16	ENSG00000258644
AC083843.1	ENSG00000259820
SRA1	ENSG00000213523
AC068491.2	ENSG00000229118
KRTAP5-2	ENSG00000278489
HTR5A-AS1	ENSG00000220575
RP4-742N3.1	ENSG00000233417
RP4-814D15.2	ENSG00000225224
RP11-418H16.1	ENSG00000281920
TAP2	ENSG00000204267
RP11-64C12.4	ENSG00000267643
FSCB	ENSG00000189139
KIR2DL1	ENSG00000278503
NAA25	ENSG00000111300
RP11-83M16.3	ENSG00000250669
MTCO3P35	ENSG00000242836
RP13-516M14.4	ENSG00000265692
RP11-804L24.2	ENSG00000259077
RP11-1360M22.10	ENSG00000274347
RP5-936J12.1	ENSG00000230864
RP11-202K23.1	ENSG00000233359
RP11-503C24.1	ENSG00000234768
CBX3P4	ENSG00000256030
RP11-99L13.1	ENSG00000258487
C5orf67	ENSG00000225940
MGAT1	ENSG00000131446
LY6G6C	ENSG00000228250
RP11-669N7.2	ENSG00000249196
PRKAR1AP	ENSG00000233401
KCNJ18	ENSG00000260458
EIF1P3	ENSG00000231684
HSPE1P7	ENSG00000270945
RPL26P19	ENSG00000226221
BTBD8	ENSG00000189195
DUSP10	ENSG00000143507
RP11-340F16.1	ENSG00000272177
ATF3	ENSG00000162772
CCNF	ENSG00000162063
LSM3	ENSG00000170860
UQCRQ	ENSG00000164405
TNXA	ENSG00000248290
RP11-116P24.1	ENSG00000281263
GRID1-AS1	ENSG00000234942
RP4-695O20.1	ENSG00000280384
MIR4290HG	ENSG00000227555
PWWP2B	ENSG00000171813
OR9N1P	ENSG00000244292
AC144838.3	ENSG00000264617
BTBD3	ENSG00000132640
NDUFA4	ENSG00000189043
RP11-395A13.2	ENSG00000272667
ENKD1	ENSG00000124074
MGAT4A	ENSG00000071073
KATNBL1P1	ENSG00000271026
RP11-99L13.2	ENSG00000259126
CMBL	ENSG00000164237
GOLGA1	ENSG00000136935
PSCA	ENSG00000167653
CTA-414D7.1	ENSG00000279175
RP11-521M14.2	ENSG00000253903
IER3	ENSG00000206478
PPT2	ENSG00000168452
PPT2	ENSG00000168452
CTD-2525I3.6	ENSG00000269535
RP11-227H4.5	ENSG00000248839
CTD-2307P3.1	ENSG00000258394
C16orf86	ENSG00000159761
C9orf64	ENSG00000165118
RP11-14I2.2	ENSG00000243584
PCDHB17P	ENSG00000255622
RP11-439H13.2	ENSG00000256199
OR4A19P	ENSG00000254940
LINC00882	ENSG00000242759
TTTY14	ENSG00000176728
AC093698.1	ENSG00000185078
ADHFE1	ENSG00000147576
YWHAQP5	ENSG00000236564
AC015849.12	ENSG00000270829
RP11-849I19.1	ENSG00000262280
GPR39	ENSG00000183840
HOXC-AS1	ENSG00000250451
TCF24	ENSG00000261787
TM4SF1	ENSG00000169908
RP11-66N24.6	ENSG00000274002
RP11-35O15.2	ENSG00000278022
SNRPBP1	ENSG00000223550
PAXIP1-AS1	ENSG00000273344
ENO4	ENSG00000188316
HES3	ENSG00000173673
SLCO5A1	ENSG00000137571
MOB4	ENSG00000115540
ABHD11-AS1	ENSG00000225969
KRT8P43	ENSG00000218186
AC103563.2	ENSG00000231331
RP11-168F9.2	ENSG00000272088
ZNF143	ENSG00000166478
RP11-16C18.3	ENSG00000237027
IMPAD1	ENSG00000104331
RP11-567L7.3	ENSG00000278863
RPS27P25	ENSG00000239881
TTTY9B	ENSG00000131007
LA16c-316G12.2	ENSG00000260425
MYLK3	ENSG00000140795
RP5-1114G22.2	ENSG00000230687
PFN1P12	ENSG00000226028
RP11-355N15.3	ENSG00000277229
MTCO3P23	ENSG00000259651
ZC3H11A	ENSG00000058673
TDGF1P6	ENSG00000241438
LRRC45	ENSG00000169683
BECN1P2	ENSG00000219669
RP11-816J6.3	ENSG00000269889
GLIS2-AS1	ENSG00000262686
OSR1	ENSG00000143867
WDR90	ENSG00000161996
RP11-805L22.2	ENSG00000265863
MSL2	ENSG00000174579
ZNF683	ENSG00000176083
RP11-274A11.5	ENSG00000279681
PTCHD3	ENSG00000182077
CMB9-55A18.1	ENSG00000269570
RP11-509E10.3	ENSG00000280000
RP13-228J13.6	ENSG00000225008
RP11-420N3.3	ENSG00000279877
HNRNPA1P11	ENSG00000264315
CARNMT1	ENSG00000156017
CTC-297N7.1	ENSG00000261433
CH17-140K24.3	ENSG00000280336
AC093326.3	ENSG00000233633
PSD2	ENSG00000146005
GOLGA8UP	ENSG00000103832
RBMY3AP	ENSG00000231436
RP1-159A19.4	ENSG00000237429
ZMYM4	ENSG00000146463
MAP3K12	ENSG00000139625
SUMO2P1	ENSG00000228130
MAP3K7	ENSG00000135341
RP1-80N2.3	ENSG00000261211
NXPE2	ENSG00000204361
RP11-2C24.7	ENSG00000274678
AC018832.1	ENSG00000228351
SNRPCP18	ENSG00000259464
MSL1	ENSG00000188895
FAM197Y1P	ENSG00000224336
C16orf47	ENSG00000197445
DDX6P1	ENSG00000230056
ZACN	ENSG00000186919
AP000318.2	ENSG00000214955
LINC01056	ENSG00000237119
DPEP2	ENSG00000167261
CTD-2525P14.5	ENSG00000280073
POFUT1	ENSG00000101346
RP3-414A15.2	ENSG00000258695
TSSC1	ENSG00000032389
RP11-317P15.3	ENSG00000227181
RP11-185J20.2	ENSG00000259963
RP11-363J20.1	ENSG00000258957
CTC-276P9.2	ENSG00000248753
TRIM24	ENSG00000122779
GTF2H4	ENSG00000213780
GRID1	ENSG00000182771
RP11-1084A12.1	ENSG00000243094
RP11-748L13.2	ENSG00000215409
C9orf92	ENSG00000205549
AC007322.5	ENSG00000227444
CHMP6	ENSG00000176108
CHRNG	ENSG00000196811
RP11-305B6.1	ENSG00000259137
LINC00333	ENSG00000233349
CTD-2561B21.7	ENSG00000263218
RP11-638L3.1	ENSG00000282112
PIK3CA	ENSG00000121879
LINC00561	ENSG00000261206
RP11-38C17.1	ENSG00000273155
RP11-481A20.8	ENSG00000255016
ONECUT2	ENSG00000119547
GMCL1P2	ENSG00000271070
RP11-69L16.4	ENSG00000238221
DYRK2	ENSG00000127334
DPF1	ENSG00000011332
RP11-335O4.3	ENSG00000235872
C4orf48	ENSG00000243449
GABRA2	ENSG00000151834
NEFH	ENSG00000100285
DLGAP5	ENSG00000126787
BAZ2A	ENSG00000076108
LINC00385	ENSG00000232643
TMX4	ENSG00000125827
B4GALNT4	ENSG00000182272
RP11-344N10.4	ENSG00000232646
AC002398.9	ENSG00000188223
PRDM7	ENSG00000126856
C12orf66	ENSG00000174206
AC006960.7	ENSG00000237400
RP3-429G5.5	ENSG00000279398
CTD-2089O24.2	ENSG00000251627
RP11-540O11.8	ENSG00000280036
DNM1P17	ENSG00000250833
MVK	ENSG00000110921
RFPL1S	ENSG00000225465
NTAN1P3	ENSG00000256355
MTND2P13	ENSG00000263914
CHID1	ENSG00000177830
CTD-2026D23.1	ENSG00000270779
KIR3DL3	ENSG00000276433
KAT8	ENSG00000103510
RP11-137F15.1	ENSG00000225116
MRPL40P1	ENSG00000256037
RP5-971N18.3	ENSG00000229766
TRIM39	ENSG00000204599
PTPN11	ENSG00000179295
RP11-126O22.5	ENSG00000282668
RP11-126O22.3	ENSG00000282501
CTD-2384A14.2	ENSG00000257523
GAPDHP16	ENSG00000225502
MUC20	ENSG00000274843
RP11-438B23.2	ENSG00000260412
TNFRSF19	ENSG00000127863
UBD	ENSG00000228913
RP11-382D8.3	ENSG00000227962
RP11-676J12.8	ENSG00000262434
AC006041.1	ENSG00000229379
SERINC4	ENSG00000184716
RP11-7F17.1	ENSG00000243225
RP11-148E17.1	ENSG00000258028
SLC17A7	ENSG00000104888
GOLGA6L22	ENSG00000277865
LINC01629	ENSG00000258602
SCAI	ENSG00000173611
BTBD7P2	ENSG00000237618
SAMHD1	ENSG00000101347
KCNC4-AS1	ENSG00000224965
VARS	ENSG00000096171
BRD1	ENSG00000100425
IGHV3-32	ENSG00000254289
PJA1	ENSG00000181191
FAAH2	ENSG00000165591
CTD-3222D19.2	ENSG00000141979
GGT7	ENSG00000131067
POU1F1	ENSG00000064835
C6orf62	ENSG00000112308
LHCGR	ENSG00000138039
PMS2P6	ENSG00000273598
ANKRD65	ENSG00000235098
AC018693.5	ENSG00000232114
TRIM29	ENSG00000137699
UBE2Q2L	ENSG00000259511
NFKBIZ	ENSG00000144802
AC104655.3	ENSG00000226508
C9orf135-AS1	ENSG00000225626
RP11-134D3.2	ENSG00000261363
USP8P1	ENSG00000214892
MESTP3	ENSG00000250927
RP11-397P13.6	ENSG00000227417
RP5-1024G6.9	ENSG00000277397
RP11-804M7.1	ENSG00000258778
ZNF438	ENSG00000183621
HMGN1P33	ENSG00000230326
RP13-228J13.10	ENSG00000230491
FITM2	ENSG00000197296
ALG2	ENSG00000119523
CCL3P1	ENSG00000282750
RP11-126O1.2	ENSG00000267579
RP11-864I4.4	ENSG00000257058
DEFB108P1	ENSG00000229907
TRBV18	ENSG00000276557
ARHGAP30	ENSG00000186517
CDA	ENSG00000158825
RP11-49I4.3	ENSG00000249474
RP11-93O14.2	ENSG00000261131
RP11-672A2.7	ENSG00000254755
SSBP3-AS1	ENSG00000198711
IL36B	ENSG00000136696
AC013275.2	ENSG00000231013
TRBV17	ENSG00000277880
TCTEX1D4	ENSG00000188396
TSSK4	ENSG00000139908
ADAMTSL4	ENSG00000143382
RP11-631M6.2	ENSG00000250461
hsa-mir-1253	ENSG00000272920
STBD1	ENSG00000118804
IL6R	ENSG00000160712
RP11-363H12.1	ENSG00000228187
CASC8	ENSG00000246228
POU5F1B	ENSG00000212993
RP11-565F19.3	ENSG00000263051
HAPLN2	ENSG00000132702
ADAMTSL4-AS1	ENSG00000203804
RP11-437L7.1	ENSG00000260850
C11orf84	ENSG00000168005
CTC-575N7.1	ENSG00000251680
ESRP1	ENSG00000104413
SMC4	ENSG00000113810
RP11-651H2.1	ENSG00000276897
RP11-1100L3.8	ENSG00000259884
RPS3AP47	ENSG00000205871
TRGJ1	ENSG00000211690
IGHD6-6	ENSG00000282010
RP11-34E5.4	ENSG00000227032
CTB-25J19.1	ENSG00000196589
C11orf95	ENSG00000188070
ATOH1	ENSG00000172238
AC020571.3	ENSG00000229056
RP11-755O11.2	ENSG00000257514
IRF7	ENSG00000276561
MAP2K3	ENSG00000034152
RP11-265E18.1	ENSG00000272905
RP11-166N17.3	ENSG00000226842
CTC-286N12.1	ENSG00000254297
CTD-2520I13.1	ENSG00000261260
CTB-77H17.1	ENSG00000253947
SAPCD1-AS1	ENSG00000227856
OR52H1	ENSG00000181616
ABC7-42391500H16.4	ENSG00000282994
CTD-2396E7.10	ENSG00000268191
DHX30	ENSG00000132153
STOML3	ENSG00000133115
ABCA4	ENSG00000198691
FAM197Y7P	ENSG00000228383
DCTN1-AS1	ENSG00000237737
CTD-2021J15.1	ENSG00000239462
LINC00973	ENSG00000240476
ZFR	ENSG00000056097
BAP1	ENSG00000163930
IGHD1-20	ENSG00000282592
IGHV3-6	ENSG00000281944
RP11-666O2.4	ENSG00000278665
UGGT1	ENSG00000136731
RP11-637O19.2	ENSG00000235051
PIGK	ENSG00000142892
NASP	ENSG00000132780
GEMIN2P2	ENSG00000235339
RP11-864G5.8	ENSG00000271600
LINC00434	ENSG00000227336
RP11-46D6.1	ENSG00000261512
ZNF101P1	ENSG00000237746
UMODL1-AS1	ENSG00000184385
CTB-164L20.1	ENSG00000232174
ADAMTS19	ENSG00000145808
KB-1980E6.3	ENSG00000253633
POLB	ENSG00000070501
AC011752.1	ENSG00000231204
RHOT1	ENSG00000126858
ZNF638	ENSG00000075292
IGF1	ENSG00000017427
RP11-438D8.2	ENSG00000249417
RP11-789L4.1	ENSG00000249540
RPS8	ENSG00000142937
EIF3CL	ENSG00000205609
PMCH	ENSG00000183395
ANP32BP2	ENSG00000231801
WBP1LP8	ENSG00000273640
SLC7A5P2	ENSG00000258186
OR5H3P	ENSG00000249975
DBNDD2	ENSG00000244274
XXbac-BPG299F13.14	ENSG00000223868
LRCH4	ENSG00000077454
C15orf61	ENSG00000189227
SVIL-AS1	ENSG00000224597
TMEM39A	ENSG00000176142
MUC21	ENSG00000231350
RP11-4L24.3	ENSG00000275450
TCEB1P31	ENSG00000256021
AC087430.1	ENSG00000235158
DNER	ENSG00000187957
ZPLD1	ENSG00000170044
RP11-324I22.2	ENSG00000233200
ST13P18	ENSG00000234322
P2RX5-TAX1BP3	ENSG00000257950
RP11-126K1.9	ENSG00000273481
CTD-2008P7.1	ENSG00000260777
PNCK	ENSG00000130822
PRELID3BP4	ENSG00000251163
RPL6P12	ENSG00000214671
FAM26F	ENSG00000188820
LINC01565	ENSG00000198685
AC018866.1	ENSG00000229774
SPCS1	ENSG00000114902
RP11-48G14.2	ENSG00000259941
RP11-325N19.3	ENSG00000246863
RAC3	ENSG00000169750
RP11-156J23.1	ENSG00000237873
ACTBP11	ENSG00000188460
RP11-588K22.2	ENSG00000260244
NOX4	ENSG00000086991
RP11-865I6.2	ENSG00000254337
ACTG1P11	ENSG00000229465
ARL8B	ENSG00000134108
AC103563.4	ENSG00000233105
CTB-31N19.5	ENSG00000273956
ATXN7L3	ENSG00000087152
GORASP1	ENSG00000114745
RP11-23F23.2	ENSG00000254480
RILP	ENSG00000274145
CTD-2291D10.2	ENSG00000261558
RP11-644N4.1	ENSG00000273219
WDR63	ENSG00000162643
RP11-190D6.1	ENSG00000279991
RP11-264L1.3	ENSG00000261837
RPS3P7	ENSG00000243101
RP11-79M19.2	ENSG00000236426
RP11-556H2.3	ENSG00000260479
RPS18P6	ENSG00000244048
HLA-T	ENSG00000237098
EMP3	ENSG00000142227
TNFAIP8	ENSG00000145779
GUSBP2	ENSG00000241549
RP11-775C24.5	ENSG00000277782
RP11-144G16.1	ENSG00000224301
RPS17P1	ENSG00000223769
RP1-144C9.2	ENSG00000231207
IFNA17	ENSG00000234829
GLRXP	ENSG00000228234
POM121L6P	ENSG00000243307
FAM96AP1	ENSG00000234048
LINC01093	ENSG00000249173
AC007283.5	ENSG00000234431
RP5-1184F4.5	ENSG00000236772
TMTC1	ENSG00000133687
CYP4F29P	ENSG00000228314
DLGAP1-AS1	ENSG00000177337
SMC4P1	ENSG00000229568
LTA	ENSG00000226275
MEG9	ENSG00000223403
CTD-2325A15.3	ENSG00000249092
ANKRD35	ENSG00000198483
DCSTAMP	ENSG00000164935
KB-1552D7.2	ENSG00000179577
RP11-1078H9.5	ENSG00000259163
LRRIQ3	ENSG00000162620
SPPL2C	ENSG00000185294
SLC7A15P	ENSG00000232800
UPK1A	ENSG00000105668
RP13-726E6.2	ENSG00000255367
RP11-231I13.2	ENSG00000242120
RP5-1049N15.2	ENSG00000226636
AC092669.6	ENSG00000225815
IRX4	ENSG00000113430
IGHV3-15	ENSG00000211943
PRRT4	ENSG00000224940
RP11-204M4.1	ENSG00000232798
NPIPB3	ENSG00000169246
RP11-512N21.1	ENSG00000241917
UPK1A-AS1	ENSG00000226510
RP11-221J22.1	ENSG00000214407
ANAPC11	ENSG00000141552
DNM3OS	ENSG00000230630
EARS2	ENSG00000103356
HLA-A	ENSG00000206503
EIF4B	ENSG00000063046
CTD-2207A17.1	ENSG00000248461
MKRN4P	ENSG00000238222
MED28P1	ENSG00000214875
RP11-263K19.6	ENSG00000236263
RP11-143E21.6	ENSG00000259862
OR4A14P	ENSG00000254962
RP11-442O18.2	ENSG00000224190
KRT8P22	ENSG00000260731
CSH2	ENSG00000213218
BCORL1	ENSG00000085185
MKL2	ENSG00000186260
VPS52	ENSG00000225590
ST13P20	ENSG00000215875
TRBV8-2	ENSG00000282529
RP11-159N11.4	ENSG00000270179
ORC4	ENSG00000115947
PPIAP16	ENSG00000213509
CTD-3187F8.14	ENSG00000269072
CTA-276F8.1	ENSG00000276564
RP11-313E4.1	ENSG00000225947
PCAT6	ENSG00000228288
GOLGA2P2Y	ENSG00000239533
RP11-798L4.1	ENSG00000205682
RP11-621K7.1	ENSG00000226439
AC019070.1	ENSG00000224007
CASQ1	ENSG00000143318
THOC5	ENSG00000100296
RECQL	ENSG00000004700
POLR1D	ENSG00000186184
RP11-39E3.3	ENSG00000250592
RP13-20L14.4	ENSG00000264812
RP11-255A11.2	ENSG00000228072
GU182354.3	ENSG00000275225
AC013460.1	ENSG00000229727
FAM180A	ENSG00000189320
CTD-2649C14.1	ENSG00000260395
RP11-718O11.1	ENSG00000259200
RP11-305O6.3	ENSG00000250280
CDC73	ENSG00000134371
RP5-1021I20.6	ENSG00000270140
RP11-57H14.3	ENSG00000225292
FASTKD1	ENSG00000138399
CTD-2194D22.5	ENSG00000279222
SYN2	ENSG00000157152
ETV6	ENSG00000139083
BAG6	ENSG00000234651
TMBIM1	ENSG00000135926
MAP2K1	ENSG00000169032
MIB1	ENSG00000101752
SDHAP2	ENSG00000280909
SEC14L5	ENSG00000103184
RP11-148B18.4	ENSG00000236098
AC016644.1	ENSG00000235635
USP9YP15	ENSG00000233120
NPAP1	ENSG00000185823
TTLL12	ENSG00000100304
WWP1	ENSG00000123124
HSPD1	ENSG00000144381
HLA-H	ENSG00000206341
DDX39BP1	ENSG00000233677
RP1-138B7.4	ENSG00000234271
SPRR1A	ENSG00000169474
IGHV3-13	ENSG00000211942
SLC2A3P4	ENSG00000254088
LMO7-AS1	ENSG00000261105
KIAA0430	ENSG00000166783
ZNF512B	ENSG00000196700
RPL10A	ENSG00000198755
RP11-382A20.2	ENSG00000260579
C16orf71	ENSG00000166246
HMGN1P7	ENSG00000239614
PGAM1P8	ENSG00000249251
HNRNPA1P30	ENSG00000233780
EPC1	ENSG00000120616
RP11-731D1.4	ENSG00000270265
RP11-463J10.2	ENSG00000258928
RP11-324O2.3	ENSG00000232934
IMPACT	ENSG00000154059
RP1-12G14.9	ENSG00000281021
SLC25A40	ENSG00000075303
EVI2B	ENSG00000185862
RP11-127I20.7	ENSG00000266994
B3GNTL1P1	ENSG00000251237
CTD-2207L17.1	ENSG00000241809
ITLN1	ENSG00000179914
RP5-1173I20.1	ENSG00000270797
CTD-2185K10.1	ENSG00000243295
RP11-296K13.4	ENSG00000266111
AC007349.4	ENSG00000229424
HLA-DOA	ENSG00000204252
GCNT1P4	ENSG00000219653
HK2	ENSG00000159399
RP11-431K24.3	ENSG00000227634
RP11-89K18.1	ENSG00000231743
RP11-240L7.4	ENSG00000232283
CTD-3193O13.11	ENSG00000268120
AC108868.5	ENSG00000231505
CCDC13	ENSG00000244607
XXbac-BPG27H4.8	ENSG00000224862
VAV3	ENSG00000134215
RP11-240M16.1	ENSG00000229922
RP11-862G15.2	ENSG00000258499
LINC01563	ENSG00000236819
CNGB3	ENSG00000170289
DYSF	ENSG00000135636
NTAN1P2	ENSG00000250569
MRPS10P2	ENSG00000234325
ZNF623	ENSG00000276340
SLC25A27	ENSG00000153291
SLC52A2	ENSG00000185803
C7orf33	ENSG00000170279
RP11-456A14.1	ENSG00000250013
BET1	ENSG00000105829
RP11-264M12.2	ENSG00000261707
RP11-78F17.1	ENSG00000263551
ENO1P3	ENSG00000243986
AC006378.2	ENSG00000236861
EP400NL	ENSG00000185684
HSPE1-MOB4	ENSG00000270757
RP3-428L16.2	ENSG00000272841
OR9S24P	ENSG00000231278
ATP5L2	ENSG00000249222
PSMD14	ENSG00000115233
MALL	ENSG00000144063
MAST1	ENSG00000105613
PIK3CB	ENSG00000051382
RP11-131H24.5	ENSG00000281432
CTC-457E21.4	ENSG00000269316
RPL29P2	ENSG00000240480
RP5-1039K5.13	ENSG00000233739
RP11-316E14.2	ENSG00000258587
ARAP1	ENSG00000186635
RP11-19N8.2	ENSG00000261259
APOBEC1	ENSG00000111701
HAUS6	ENSG00000147874
XRCC3	ENSG00000126215
ZNF510	ENSG00000081386
FLG	ENSG00000143631
LY6G6D	ENSG00000234443
USP30	ENSG00000135093
SHISA4	ENSG00000198892
PYGO2	ENSG00000163348
RP11-180I4.2	ENSG00000228142
CTD-2538G9.6	ENSG00000269799
HSPE1P20	ENSG00000257021
ARSFP1	ENSG00000232226
RP11-421M1.8	ENSG00000272097
AC092415.1	ENSG00000235493
CECR6	ENSG00000183307
RP11-56B16.2	ENSG00000259556
CUX2P1	ENSG00000272436
TMEM191C	ENSG00000206140
IGHV1OR16-2	ENSG00000259852
RP11-65D24.2	ENSG00000204398
TRAPPC2L	ENSG00000167515
RP11-501O2.4	ENSG00000243347
RP11-378J18.9	ENSG00000276997
CTC-278L1.1	ENSG00000251204
LARP1BP2	ENSG00000243438
VSX1	ENSG00000100987
OR7E101P	ENSG00000227019
RP11-336A10.4	ENSG00000228951
AC006483.5	ENSG00000228974
ZNF70P1	ENSG00000229394
AC009263.2	ENSG00000234639
CES1	ENSG00000198848
